ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5590303,908935,543813,379228,53395350,0,0,0,0,0
Valysar,CentralSouth,61249322,11742954,8782777,6124670,862353569,0,0,0,0,0
Valysar,CentralNorth,26362256,4191279,2698421,1881744,264949591,0,0,0,0,0
Valysar,NorthHorst,3935385,419215,188656,115882,22701327,25437808,2515136,1464799,340650879,52120
Valysar,CentralRamp,13498591,2837142,2265831,1580077,222474863,0,0,0,0,0
Valysar,CentralHorst,81411370,14479363,11501432,8020525,1129289876,0,0,0,0,0
Valysar,EastLowland,2385895,300068,135943,94800,13347807,0,0,0,0,0
Therys,WestLowland,2573495,465926,240498,167711,23613773,0,0,0,0,0
Therys,CentralSouth,12283274,2970270,1779979,1241269,174770628,0,0,0,0,0
Therys,CentralNorth,13752880,2847610,1654353,1153663,162435763,0,0,0,0,0
Therys,NorthHorst,11229920,1530028,598266,367485,71990342,14909388,2864364,1933783,449717055,68807
Therys,CentralRamp,6796065,1543641,1140296,795186,111962149,0,0,0,0,0
Therys,CentralHorst,25397058,6348785,4961652,3460008,487169196,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,354422,64674,44891,31305,4407755,0,0,0,0,0
Volon,CentralSouth,30649001,5879346,4646300,3240098,456205740,0,0,0,0,0
Volon,CentralNorth,3156130,357736,110050,76743,10805480,0,0,0,0,0
Volon,NorthHorst,7339371,1303272,974923,598847,117314164,1078115,164518,120692,28068013,4294
Volon,CentralRamp,9401324,1700950,1330119,927559,130600245,0,0,0,0,0
Volon,CentralHorst,77739083,12484620,8817514,6148894,865764351,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
