ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5180328,826699,499010,347985,48996238,0,0,0,0,0
Valysar,CentralSouth,69286990,12367555,9349485,6519864,917996846,0,0,0,0,0
Valysar,CentralNorth,43124369,6950648,4946358,3449343,485667483,0,0,0,0,0
Valysar,NorthHorst,4376477,592168,293664,180383,35337069,24801558,3301283,2168151,504221100,77146
Valysar,CentralRamp,13409611,1921658,1294913,903008,127143516,0,0,0,0,0
Valysar,CentralHorst,85459763,14013468,10424460,7269498,1023545319,0,0,0,0,0
Valysar,EastLowland,1041044,187336,81488,56826,8001059,0,0,0,0,0
Therys,WestLowland,2410581,445305,215723,150434,21181174,0,0,0,0,0
Therys,CentralSouth,18235944,4408041,2786480,1943152,273595860,0,0,0,0,0
Therys,CentralNorth,20513619,3799413,2218744,1547241,217851607,0,0,0,0,0
Therys,NorthHorst,5857779,820124,309120,189877,37196926,17887197,2946585,1871738,435287851,66599
Therys,CentralRamp,6635833,1497514,1165330,812643,114420088,0,0,0,0,0
Therys,CentralHorst,30623123,7793754,6002939,4186150,589409893,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,302530,42079,21050,14679,2066794,0,0,0,0,0
Volon,CentralSouth,34316395,6218116,4527880,3157518,444578482,0,0,0,0,0
Volon,CentralNorth,6562700,926836,511018,356359,50175294,0,0,0,0,0
Volon,NorthHorst,4496445,794754,576887,354353,69417788,3608270,625260,515990,119997707,18360
Volon,CentralRamp,12160737,2115973,1620070,1129756,159069649,0,0,0,0,0
Volon,CentralHorst,83474837,14774035,11709748,8165794,1149743830,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
